new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00321,13.813026428222656,13.813026428222656,3073.915631155233,38.392437
US_SanJose_00322,41.97687530517578,41.97687530517578,3073.915631155233,2143.745
US_SanJose_00323,31.721450805664062,31.721450805664062,3073.915631155233,25.595524
US_SanJose_00324,3.941479444503784,3.941479444503784,3073.915631155233,20.296766
US_SanJose_00325,41.24040985107422,41.24040985107422,3073.915631155233,10.584378
US_SanJose_00326,10.802886009216309,10.802886009216309,3073.915631155233,12.382066
US_SanJose_00327,50.07705307006836,50.07705307006836,3073.915631155233,14.622718
US_SanJose_00328,20.570919036865234,20.570919036865234,3073.915631155233,16.659248
US_SanJose_00329,15.607348442077637,15.607348442077637,3073.915631155233,18.500345
US_SanJose_00330,9.757942199707031,9.757942199707031,3073.915631155233,21.893576
US_SanJose_00331,45.15068054199219,45.15068054199219,3073.915631155233,3320.6707
US_SanJose_00332,5.490106582641602,5.490106582641602,3073.915631155233,4523.322
US_SanJose_00333,11.995454788208008,11.995454788208008,3073.915631155233,4428.9272
US_SanJose_00334,832.5504150390625,832.5504150390625,3073.915631155233,39.59128
US_SanJose_00335,8787.6962890625,8787.6962890625,3073.915631155233,2545.297
US_SanJose_00336,4007.36962890625,4007.36962890625,3073.915631155233,4119.4126
US_SanJose_00337,951.7080078125,951.7080078125,3073.915631155233,3153.7937
US_SanJose_00338,5190.38916015625,5190.38916015625,3073.915631155233,3401.2695
US_SanJose_00339,7678.6015625,7678.6015625,3073.915631155233,4735.1064
US_SanJose_00340,8650.591796875,8650.591796875,3073.915631155233,5740.4604
US_SanJose_00341,1783.07177734375,1783.07177734375,3073.915631155233,779.6548
US_SanJose_00342,131.23397827148438,131.23397827148438,3073.915631155233,1417.1127
US_SanJose_00343,44.07271194458008,44.07271194458008,3073.915631155233,2378.1616
US_SanJose_00344,4.7120513916015625,4.7120513916015625,3073.915631155233,2086.8904
US_SanJose_00345,13.279655456542969,13.279655456542969,3073.915631155233,26.233929
US_SanJose_00346,11.20569896697998,11.20569896697998,3073.915631155233,21.251366
US_SanJose_00347,3.4703683853149414,3.4703683853149414,3073.915631155233,17.517328
US_SanJose_00348,109.90283966064452,109.90283966064452,3073.915631155233,7.7580476
US_SanJose_00349,51.93909454345703,51.93909454345703,3073.915631155233,8.61351
US_SanJose_00350,93.6132354736328,93.6132354736328,3073.915631155233,9.556527
US_SanJose_00351,48.45076751708984,48.45076751708984,3073.915631155233,10.787554
US_SanJose_00352,10.638368606567385,10.638368606567385,3073.915631155233,12.320577
US_SanJose_00353,34.18791198730469,34.18791198730469,3073.915631155233,14.5367775
US_SanJose_00354,118.70915222167967,118.70915222167967,3073.915631155233,1624.8607
US_SanJose_00355,31.980201721191406,31.980201721191406,3073.915631155233,19.147121
US_SanJose_00356,22.41876602172852,22.41876602172852,3073.915631155233,20.887508
US_SanJose_00357,81.57535552978516,81.57535552978516,3073.915631155233,24.464718
US_SanJose_00358,1.5045454502105713,1.5045454502105713,3073.915631155233,28.549156
US_SanJose_00359,10.932171821594238,10.932171821594238,3073.915631155233,31.364126
US_SanJose_00360,68.88159942626953,68.88159942626953,3073.915631155233,349.73047
US_SanJose_00361,149.92041015625,149.92041015625,3073.915631155233,3193.0789
US_SanJose_00362,75.850830078125,75.850830078125,3073.915631155233,35.77292
US_SanJose_00363,540.100341796875,540.100341796875,3073.915631155233,35.51926
US_SanJose_00364,4070.775634765625,4070.775634765625,3073.915631155233,427.52087
US_SanJose_00365,581.9329223632812,581.9329223632812,3073.915631155233,726.9744
US_SanJose_00366,31.058948516845703,31.058948516845703,3073.915631155233,34.8581
US_SanJose_00367,35.32298278808594,35.32298278808594,3073.915631155233,32.64387
US_SanJose_00368,35.61790466308594,35.61790466308594,3073.915631155233,30.711878
US_SanJose_00369,6.027005672454834,6.027005672454834,3073.915631155233,1811.4478
