new_id,steady_pop,resident_count
US_SanJose_00110,10236.439453125,10236.439453125
US_SanJose_00111,19293.9609375,19293.9609375
US_SanJose_00112,12221.517578125,12221.517578125
US_SanJose_00113,19177.296875,19177.296875
US_SanJose_00114,4332.28662109375,4332.28662109375
US_SanJose_00115,1.285538911819458,1.285538911819458
US_SanJose_00116,632.8692016601562,632.8692016601562
US_SanJose_00117,1313.829345703125,1313.829345703125
US_SanJose_00118,417.1080017089844,417.1080017089844
US_SanJose_00119,202.02655029296875,202.02655029296875
US_SanJose_00120,1011.6658325195312,1011.6658325195312
US_SanJose_00121,5184.048828125,5184.048828125
US_SanJose_00122,3055.49365234375,3055.49365234375
US_SanJose_00123,7550.8017578125,7550.8017578125
US_SanJose_00124,12060.9921875,12060.9921875
US_SanJose_00125,12384.5908203125,12384.5908203125
US_SanJose_00126,17074.208984375,17074.208984375
US_SanJose_00127,18429.69140625,18429.69140625
US_SanJose_00128,17519.01171875,17519.01171875
US_SanJose_00129,4993.271484375,4993.271484375
US_SanJose_00130,8238.02734375,8238.02734375
US_SanJose_00131,1200.8060302734375,1200.8060302734375
US_SanJose_00132,108.85884857177734,108.85884857177734
US_SanJose_00133,1.622841715812683,1.622841715812683
US_SanJose_00134,1.1333074569702148,1.1333074569702148
US_SanJose_00135,506.58209228515625,506.58209228515625
US_SanJose_00136,567.9500732421875,567.9500732421875
US_SanJose_00137,697.3425903320312,697.3425903320312
US_SanJose_00138,63.06752014160156,63.06752014160156
US_SanJose_00139,45.59017562866211,45.59017562866211
US_SanJose_00140,2144.36572265625,2144.36572265625
US_SanJose_00141,7688.8623046875,7688.8623046875
US_SanJose_00142,5218.595703125,5218.595703125
US_SanJose_00143,11718.490234375,11718.490234375
US_SanJose_00144,13910.927734375,13910.927734375
US_SanJose_00145,20732.57421875,20732.57421875
US_SanJose_00146,16730.068359375,16730.068359375
US_SanJose_00147,13862.33203125,13862.33203125
US_SanJose_00148,16318.9375,16318.9375
US_SanJose_00149,1574.3409423828125,1574.3409423828125
US_SanJose_00150,9164.6396484375,9164.6396484375
US_SanJose_00151,8230.6494140625,8230.6494140625
US_SanJose_00152,2042.5654296875,2042.5654296875
US_SanJose_00153,1.0149575471878052,1.0149575471878052
US_SanJose_00154,579.889892578125,579.889892578125
US_SanJose_00155,69.45564270019531,69.45564270019531
US_SanJose_00156,17.42734146118164,17.42734146118164
US_SanJose_00157,18.602134704589844,18.602134704589844
US_SanJose_00158,24.51187515258789,24.51187515258789
US_SanJose_00159,473.7587585449219,473.7587585449219
US_SanJose_00160,3490.67236328125,3490.67236328125
US_SanJose_00161,10027.98046875,10027.98046875
US_SanJose_00162,9852.111328125,9852.111328125
US_SanJose_00163,12840.0078125,12840.0078125
US_SanJose_00164,18370.150390625,18370.150390625
US_SanJose_00165,10890.9228515625,10890.9228515625
US_SanJose_00166,16298.6484375,16298.6484375
US_SanJose_00167,8558.203125,8558.203125
US_SanJose_00168,133.71905517578125,133.71905517578125
US_SanJose_00169,11269.896484375,11269.896484375
US_SanJose_00170,8247.90234375,8247.90234375
US_SanJose_00171,4.525156021118164,4.525156021118164
US_SanJose_00172,3.3991501331329346,3.3991501331329346
US_SanJose_00173,1.5315626859664917,1.5315626859664917
US_SanJose_00174,256.9715576171875,256.9715576171875
US_SanJose_00175,5.756202697753906,5.756202697753906
US_SanJose_00176,8.693158149719238,8.693158149719238
US_SanJose_00177,14.380596160888672,14.380596160888672
US_SanJose_00178,7.053040504455566,7.053040504455566
US_SanJose_00179,223.0095672607422,223.0095672607422
US_SanJose_00180,4422.59228515625,4422.59228515625
US_SanJose_00181,11619.1455078125,11619.1455078125
US_SanJose_00182,11889.3359375,11889.3359375
US_SanJose_00183,11015.236328125,11015.236328125
US_SanJose_00184,17194.27734375,17194.27734375
US_SanJose_00185,18235.546875,18235.546875
US_SanJose_00186,10573.4296875,10573.4296875
US_SanJose_00187,2901.0673828125,2901.0673828125
US_SanJose_00188,943.8944091796875,943.8944091796875
US_SanJose_00189,2840.595703125,2840.595703125
US_SanJose_00190,4053.145263671875,4053.145263671875
US_SanJose_00191,7140.279296875,7140.279296875
US_SanJose_00192,8515.3125,8515.3125
US_SanJose_00193,7635.2685546875,7635.2685546875
US_SanJose_00194,270.3453369140625,270.3453369140625
US_SanJose_00195,22.345081329345703,22.345081329345703
US_SanJose_00196,2.0253186225891113,2.0253186225891113
US_SanJose_00197,2.485032320022583,2.485032320022583
US_SanJose_00198,1.8680821657180786,1.8680821657180786
US_SanJose_00199,5.43446683883667,5.43446683883667
US_SanJose_00200,611.801025390625,611.801025390625
US_SanJose_00201,10327.38671875,10327.38671875
US_SanJose_00202,13641.75,13641.75
US_SanJose_00203,13929.3291015625,13929.3291015625
US_SanJose_00204,10484.7578125,10484.7578125
US_SanJose_00205,11859.298828125,11859.298828125
US_SanJose_00206,13128.0224609375,13128.0224609375
US_SanJose_00207,12493.4638671875,12493.4638671875
US_SanJose_00208,12146.3603515625,12146.3603515625
US_SanJose_00209,3665.6171875,3665.6171875
US_SanJose_00210,9320.0146484375,9320.0146484375
US_SanJose_00211,8036.51025390625,8036.51025390625
US_SanJose_00212,6387.90625,6387.90625
US_SanJose_00213,13041.208984375,13041.208984375
US_SanJose_00214,4533.4541015625,4533.4541015625
US_SanJose_00215,110.55392456054688,110.55392456054688
US_SanJose_00216,3.1918561458587646,3.1918561458587646
US_SanJose_00217,4.852776050567627,4.852776050567627
US_SanJose_00218,5.78967809677124,5.78967809677124
US_SanJose_00219,3.2154040336608887,3.2154040336608887
US_SanJose_00220,12.948309898376465,12.948309898376465
US_SanJose_00221,4322.73681640625,4322.73681640625
US_SanJose_00222,8553.9755859375,8553.9755859375
US_SanJose_00223,12368.724609375,12368.724609375
US_SanJose_00224,12739.34375,12739.34375
US_SanJose_00225,11763.26171875,11763.26171875
US_SanJose_00226,11612.859375,11612.859375
US_SanJose_00227,18741.703125,18741.703125
US_SanJose_00228,25685.564453125,25685.564453125
US_SanJose_00229,13614.8447265625,13614.8447265625
US_SanJose_00230,14571.63671875,14571.63671875
US_SanJose_00231,15243.341796875,15243.341796875
US_SanJose_00232,15721.6611328125,15721.6611328125
US_SanJose_00233,16636.02734375,16636.02734375
US_SanJose_00234,5576.3251953125,5576.3251953125
US_SanJose_00235,283.9015808105469,283.9015808105469
US_SanJose_00236,7.392388343811035,7.392388343811035
US_SanJose_00237,39.961883544921875,39.961883544921875
US_SanJose_00238,5.703734874725342,5.703734874725342
US_SanJose_00239,6.171984672546387,6.171984672546387
US_SanJose_00240,15.74123477935791,15.74123477935791
US_SanJose_00241,18.89535903930664,18.89535903930664
US_SanJose_00242,1539.14453125,1539.14453125
US_SanJose_00243,8845.58984375,8845.58984375
US_SanJose_00244,4997.70556640625,4997.70556640625
US_SanJose_00245,13701.640625,13701.640625
US_SanJose_00246,13739.9716796875,13739.9716796875
US_SanJose_00247,12535.345703125,12535.345703125
US_SanJose_00248,10566.271484375,10566.271484375
US_SanJose_00249,11960.095703125,11960.095703125
US_SanJose_00250,20776.234375,20776.234375
US_SanJose_00251,27314.1953125,27314.1953125
US_SanJose_00252,15484.3310546875,15484.3310546875
US_SanJose_00253,14700.455078125,14700.455078125
US_SanJose_00254,11225.8671875,11225.8671875
US_SanJose_00255,1447.2486572265625,1447.2486572265625
US_SanJose_00256,83.65327453613281,83.65327453613281
US_SanJose_00257,9.829914093017578,9.829914093017578
US_SanJose_00258,3.2742087841033936,3.2742087841033936
US_SanJose_00259,25.65566635131836,25.65566635131836
US_SanJose_00260,24.036588668823242,24.036588668823242
US_SanJose_00261,7.371915817260742,7.371915817260742
US_SanJose_00262,8.845147132873535,8.845147132873535
US_SanJose_00263,15.575946807861328,15.575946807861328
US_SanJose_00264,141.200439453125,141.200439453125
US_SanJose_00265,3167.277099609375,3167.277099609375
US_SanJose_00266,4831.42529296875,4831.42529296875
US_SanJose_00267,6655.1552734375,6655.1552734375
US_SanJose_00268,16729.4375,16729.4375
US_SanJose_00269,14281.826171875,14281.826171875
US_SanJose_00270,24503.349609375,24503.349609375
US_SanJose_00271,15307.09375,15307.09375
US_SanJose_00272,25840.400390625,25840.400390625
US_SanJose_00273,24991.78515625,24991.78515625
US_SanJose_00274,23170.181640625,23170.181640625
US_SanJose_00275,18515.94140625,18515.94140625
US_SanJose_00276,8799.3076171875,8799.3076171875
US_SanJose_00277,739.8881225585938,739.8881225585938
US_SanJose_00278,22.800518035888672,22.800518035888672
US_SanJose_00279,50.75919723510742,50.75919723510742
US_SanJose_00280,1.6512649059295654,1.6512649059295654
US_SanJose_00281,19.50155258178711,19.50155258178711
US_SanJose_00282,18.858501434326172,18.858501434326172
US_SanJose_00283,55.38050079345703,55.38050079345703
US_SanJose_00284,7.803469657897949,7.803469657897949
US_SanJose_00285,4.307517051696777,4.307517051696777
US_SanJose_00286,246.07843017578125,246.07843017578125
US_SanJose_00287,372.8721923828125,372.8721923828125
US_SanJose_00288,76.54963684082031,76.54963684082031
US_SanJose_00289,9769.3759765625,9769.3759765625
US_SanJose_00290,14805.7900390625,14805.7900390625
US_SanJose_00291,19634.861328125,19634.861328125
US_SanJose_00292,8245.447265625,8245.447265625
US_SanJose_00293,14601.11328125,14601.11328125
US_SanJose_00294,15700.7216796875,15700.7216796875
US_SanJose_00295,10795.91015625,10795.91015625
US_SanJose_00296,17258.171875,17258.171875
US_SanJose_00297,6634.6572265625,6634.6572265625
US_SanJose_00298,1139.984130859375,1139.984130859375
US_SanJose_00299,30.019487380981445,30.019487380981445
US_SanJose_00300,123.44109344482422,123.44109344482422
US_SanJose_00301,7.143754005432129,7.143754005432129
US_SanJose_00302,22.270355224609375,22.270355224609375
US_SanJose_00303,11.581378936767578,11.581378936767578
US_SanJose_00304,17.957210540771484,17.957210540771484
US_SanJose_00305,22.88534927368164,22.88534927368164
US_SanJose_00306,9.170389175415039,9.170389175415039
US_SanJose_00307,6.924374580383301,6.924374580383301
US_SanJose_00308,1.3984191417694092,1.3984191417694092
US_SanJose_00309,1.7520846128463745,1.7520846128463745
US_SanJose_00310,214.44760131835938,214.44760131835938
US_SanJose_00311,55.809234619140625,55.809234619140625
US_SanJose_00312,7311.9013671875,7311.9013671875
US_SanJose_00313,5164.986328125,5164.986328125
US_SanJose_00314,1456.5235595703125,1456.5235595703125
US_SanJose_00315,2364.465576171875,2364.465576171875
US_SanJose_00316,8611.701171875,8611.701171875
US_SanJose_00317,15780.748046875,15780.748046875
US_SanJose_00318,11369.57421875,11369.57421875
US_SanJose_00319,2710.725830078125,2710.725830078125
US_SanJose_00320,276.77313232421875,276.77313232421875
US_SanJose_00321,13.813026428222656,13.813026428222656
US_SanJose_00322,41.97687530517578,41.97687530517578
US_SanJose_00323,31.721450805664062,31.721450805664062
US_SanJose_00324,3.941479444503784,3.941479444503784
US_SanJose_00325,41.24040985107422,41.24040985107422
US_SanJose_00326,10.802886009216309,10.802886009216309
US_SanJose_00327,50.07705307006836,50.07705307006836
US_SanJose_00328,20.570919036865234,20.570919036865234
US_SanJose_00329,15.607348442077637,15.607348442077637
US_SanJose_00330,9.757942199707031,9.757942199707031
US_SanJose_00331,45.15068054199219,45.15068054199219
US_SanJose_00332,5.490106582641602,5.490106582641602
US_SanJose_00333,11.995454788208008,11.995454788208008
US_SanJose_00334,832.5504150390625,832.5504150390625
US_SanJose_00335,8787.6962890625,8787.6962890625
US_SanJose_00336,4007.36962890625,4007.36962890625
US_SanJose_00337,951.7080078125,951.7080078125
US_SanJose_00338,5190.38916015625,5190.38916015625
US_SanJose_00339,7678.6015625,7678.6015625
US_SanJose_00340,8650.591796875,8650.591796875
US_SanJose_00341,1783.07177734375,1783.07177734375
US_SanJose_00342,131.23397827148438,131.23397827148438
US_SanJose_00343,44.07271194458008,44.07271194458008
US_SanJose_00344,4.7120513916015625,4.7120513916015625
US_SanJose_00345,13.279655456542969,13.279655456542969
US_SanJose_00346,11.20569896697998,11.20569896697998
US_SanJose_00347,3.4703683853149414,3.4703683853149414
US_SanJose_00348,109.90283966064453,109.90283966064453
US_SanJose_00349,51.93909454345703,51.93909454345703
US_SanJose_00350,93.61323547363281,93.61323547363281
US_SanJose_00351,48.450767517089844,48.450767517089844
US_SanJose_00352,10.638368606567383,10.638368606567383
US_SanJose_00353,34.18791198730469,34.18791198730469
US_SanJose_00354,118.70915222167969,118.70915222167969
US_SanJose_00355,31.980201721191406,31.980201721191406
US_SanJose_00356,22.418766021728516,22.418766021728516
US_SanJose_00357,81.57535552978516,81.57535552978516
US_SanJose_00358,1.5045454502105713,1.5045454502105713
US_SanJose_00359,10.932171821594238,10.932171821594238
US_SanJose_00360,68.88159942626953,68.88159942626953
US_SanJose_00361,149.92041015625,149.92041015625
US_SanJose_00362,75.850830078125,75.850830078125
US_SanJose_00363,540.100341796875,540.100341796875
US_SanJose_00364,4070.775634765625,4070.775634765625
US_SanJose_00365,581.9329223632812,581.9329223632812
US_SanJose_00366,31.058948516845703,31.058948516845703
US_SanJose_00367,35.32298278808594,35.32298278808594
US_SanJose_00368,35.61790466308594,35.61790466308594
US_SanJose_00369,6.027005672454834,6.027005672454834
US_SanJose_00370,2.6361231803894043,2.6361231803894043
US_SanJose_00371,4.088327884674072,4.088327884674072
US_SanJose_00372,3.7853851318359375,3.7853851318359375
US_SanJose_00373,3.3899025917053223,3.3899025917053223
US_SanJose_00374,69.34522247314453,69.34522247314453
US_SanJose_00375,22.215978622436523,22.215978622436523
US_SanJose_00376,27.03025245666504,27.03025245666504
US_SanJose_00377,27.15772819519043,27.15772819519043
US_SanJose_00378,10.447409629821777,10.447409629821777
US_SanJose_00379,19.363496780395508,19.363496780395508
US_SanJose_00380,65.4305648803711,65.4305648803711
US_SanJose_00381,38.77118682861328,38.77118682861328
US_SanJose_00382,17.02762222290039,17.02762222290039
US_SanJose_00383,15.965934753417969,15.965934753417969
US_SanJose_00384,298.1563415527344,298.1563415527344
US_SanJose_00385,220.13719177246094,220.13719177246094
US_SanJose_00386,47.734649658203125,47.734649658203125
US_SanJose_00387,3.5812599658966064,3.5812599658966064
US_SanJose_00388,7.327652454376221,7.327652454376221
US_SanJose_00389,6.845433712005615,6.845433712005615
US_SanJose_00390,24.292173385620117,24.292173385620117
US_SanJose_00391,3.654421806335449,3.654421806335449
US_SanJose_00392,2.650643825531006,2.650643825531006
US_SanJose_00393,1.5589064359664917,1.5589064359664917
US_SanJose_00394,1.321997880935669,1.321997880935669
US_SanJose_00395,3.0678625106811523,3.0678625106811523
US_SanJose_00396,2.3186779022216797,2.3186779022216797
US_SanJose_00397,1.1039762496948242,1.1039762496948242
US_SanJose_00398,13.328975677490234,13.328975677490234
US_SanJose_00399,17.65816307067871,17.65816307067871
US_SanJose_00400,2.8051648139953613,2.8051648139953613
US_SanJose_00401,35.92751693725586,35.92751693725586
US_SanJose_00402,24.755966186523438,24.755966186523438
US_SanJose_00403,62.39392852783203,62.39392852783203
US_SanJose_00404,32.58794403076172,32.58794403076172
US_SanJose_00405,46.24390411376953,46.24390411376953
US_SanJose_00406,260.2272644042969,260.2272644042969
US_SanJose_00407,89.38842010498047,89.38842010498047
US_SanJose_00408,257.15399169921875,257.15399169921875
US_SanJose_00409,621.0455322265625,621.0455322265625
US_SanJose_00410,49.40660095214844,49.40660095214844
US_SanJose_00411,2.2409980297088623,2.2409980297088623
US_SanJose_00412,18.957786560058594,18.957786560058594
US_SanJose_00413,14.444914817810059,14.444914817810059
US_SanJose_00414,1.484740972518921,1.484740972518921
US_SanJose_00415,10.007247924804688,10.007247924804688
US_SanJose_00416,5.732654571533203,5.732654571533203
US_SanJose_00417,16.50003433227539,16.50003433227539
US_SanJose_00418,66.23497772216797,66.23497772216797
US_SanJose_00419,37.20228958129883,37.20228958129883
US_SanJose_00420,16.606983184814453,16.606983184814453
US_SanJose_00421,198.61671447753906,198.61671447753906
US_SanJose_00422,153.92117309570312,153.92117309570312
US_SanJose_00423,589.5308837890625,589.5308837890625
US_SanJose_00424,804.9598999023438,804.9598999023438
US_SanJose_00425,2919.386474609375,2919.386474609375
US_SanJose_00426,2016.7230224609375,2016.7230224609375
US_SanJose_00427,35.66050720214844,35.66050720214844
US_SanJose_00428,10.274665832519531,10.274665832519531
US_SanJose_00429,16.25359344482422,16.25359344482422
US_SanJose_00430,20.85024642944336,20.85024642944336
US_SanJose_00431,1.7474056482315063,1.7474056482315063
US_SanJose_00432,4.400314807891846,4.400314807891846
US_SanJose_00433,3.66579270362854,3.66579270362854
US_SanJose_00434,5.752443790435791,5.752443790435791
US_SanJose_00435,5.735614776611328,5.735614776611328
US_SanJose_00436,4.960263729095459,4.960263729095459
US_SanJose_00437,3.0906760692596436,3.0906760692596436
US_SanJose_00438,2.3616480827331543,2.3616480827331543
US_SanJose_00439,10.096589088439941,10.096589088439941
US_SanJose_00440,461.0732421875,461.0732421875
US_SanJose_00441,176.5048828125,176.5048828125
US_SanJose_00442,209.91928100585938,209.91928100585938
US_SanJose_00443,246.5928192138672,246.5928192138672
US_SanJose_00444,360.1379699707031,360.1379699707031
US_SanJose_00445,4244.328125,4244.328125
US_SanJose_00446,7207.068359375,7207.068359375
US_SanJose_00447,7358.2216796875,7358.2216796875
US_SanJose_00448,2055.827880859375,2055.827880859375
US_SanJose_00449,440.50360107421875,440.50360107421875
US_SanJose_00450,1.9122354984283447,1.9122354984283447
US_SanJose_00451,32.389808654785156,32.389808654785156
US_SanJose_00452,9.26284408569336,9.26284408569336
US_SanJose_00453,6.426628589630127,6.426628589630127
US_SanJose_00454,1.012654423713684,1.012654423713684
US_SanJose_00455,4.113739967346191,4.113739967346191
US_SanJose_00456,14.598525047302246,14.598525047302246
US_SanJose_00457,424.4955749511719,424.4955749511719
US_SanJose_00458,403.3929138183594,403.3929138183594
US_SanJose_00459,139.6649627685547,139.6649627685547
US_SanJose_00460,160.4020538330078,160.4020538330078
US_SanJose_00461,710.8126831054688,710.8126831054688
US_SanJose_00462,3413.6552734375,3413.6552734375
US_SanJose_00463,2796.611328125,2796.611328125
US_SanJose_00464,4191.02734375,4191.02734375
US_SanJose_00465,1046.6646728515625,1046.6646728515625
US_SanJose_00466,51.366153717041016,51.366153717041016
US_SanJose_00467,1.6132099628448486,1.6132099628448486
US_SanJose_00468,1.6283619403839111,1.6283619403839111
US_SanJose_00469,1.4099292755126953,1.4099292755126953
US_SanJose_00470,11.272013664245605,11.272013664245605
US_SanJose_00471,20.04971694946289,20.04971694946289
US_SanJose_00472,2.4071502685546875,2.4071502685546875
US_SanJose_00473,2.5709011554718018,2.5709011554718018
US_SanJose_00474,4.283490180969238,4.283490180969238
US_SanJose_00475,743.9073486328125,743.9073486328125
US_SanJose_00476,2878.08544921875,2878.08544921875
US_SanJose_00477,6613.1513671875,6613.1513671875
US_SanJose_00478,333.0503234863281,333.0503234863281
US_SanJose_00479,290.80908203125,290.80908203125
US_SanJose_00480,1581.059814453125,1581.059814453125
US_SanJose_00481,1114.2989501953125,1114.2989501953125
US_SanJose_00482,982.649658203125,982.649658203125
US_SanJose_00483,3723.4130859375,3723.4130859375
US_SanJose_00484,1180.6510009765625,1180.6510009765625
US_SanJose_00485,3.287572145462036,3.287572145462036
US_SanJose_00486,1.0427179336547852,1.0427179336547852
US_SanJose_00487,1.4777393341064453,1.4777393341064453
US_SanJose_00488,1.3902831077575684,1.3902831077575684
US_SanJose_00489,1.0187759399414062,1.0187759399414062
US_SanJose_00490,1.2579305171966553,1.2579305171966553
US_SanJose_00491,3.3434996604919434,3.3434996604919434
US_SanJose_00492,5.791635513305664,5.791635513305664
US_SanJose_00493,164.64779663085938,164.64779663085938
US_SanJose_00494,1.256389856338501,1.256389856338501
US_SanJose_00495,229.2955322265625,229.2955322265625
US_SanJose_00496,2223.91162109375,2223.91162109375
US_SanJose_00497,12487.634765625,12487.634765625
US_SanJose_00498,10084.3017578125,10084.3017578125
US_SanJose_00499,439.0813293457031,439.0813293457031
US_SanJose_00500,629.1500244140625,629.1500244140625
US_SanJose_00501,1170.393310546875,1170.393310546875
US_SanJose_00502,779.880126953125,779.880126953125
US_SanJose_00503,236.53152465820312,236.53152465820312
US_SanJose_00504,1246.671142578125,1246.671142578125
US_SanJose_00505,598.5550537109375,598.5550537109375
US_SanJose_00506,2.0387539863586426,2.0387539863586426
US_SanJose_00507,1.0400015115737915,1.0400015115737915
US_SanJose_00508,1.5151209831237793,1.5151209831237793
US_SanJose_00509,1.721021056175232,1.721021056175232
US_SanJose_00510,5.574552536010742,5.574552536010742
US_SanJose_00511,2.387112855911255,2.387112855911255
US_SanJose_00512,69.73429870605469,69.73429870605469
US_SanJose_00513,2.0398542881011963,2.0398542881011963
US_SanJose_00514,614.6405639648438,614.6405639648438
US_SanJose_00515,5540.462890625,5540.462890625
US_SanJose_00516,11050.431640625,11050.431640625
US_SanJose_00517,1373.07373046875,1373.07373046875
US_SanJose_00518,547.575439453125,547.575439453125
US_SanJose_00519,1018.2089233398438,1018.2089233398438
US_SanJose_00520,922.462646484375,922.462646484375
US_SanJose_00521,145.33763122558594,145.33763122558594
US_SanJose_00522,48.46227264404297,48.46227264404297
US_SanJose_00523,7.8906683921813965,7.8906683921813965
US_SanJose_00524,1.8632224798202515,1.8632224798202515
US_SanJose_00525,2.1793031692504883,2.1793031692504883
US_SanJose_00526,1.595357894897461,1.595357894897461
US_SanJose_00527,1.7243365049362183,1.7243365049362183
US_SanJose_00528,1.0093674659729004,1.0093674659729004
US_SanJose_00529,1.016244649887085,1.016244649887085
US_SanJose_00530,1.618826985359192,1.618826985359192
US_SanJose_00531,1.3944909572601318,1.3944909572601318
US_SanJose_00532,19.755535125732422,19.755535125732422
US_SanJose_00533,8.454147338867188,8.454147338867188
US_SanJose_00534,52.251102447509766,52.251102447509766
US_SanJose_00535,126.65966033935547,126.65966033935547
US_SanJose_00536,256.8999328613281,256.8999328613281
US_SanJose_00537,209.5078125,209.5078125
US_SanJose_00538,186.11993408203125,186.11993408203125
US_SanJose_00539,613.5725708007812,613.5725708007812
US_SanJose_00540,419.472412109375,419.472412109375
US_SanJose_00541,50.803627014160156,50.803627014160156
US_SanJose_00542,5.784006595611572,5.784006595611572
US_SanJose_00543,3.7334799766540527,3.7334799766540527
US_SanJose_00544,1.3008365631103516,1.3008365631103516
