plonwgs84,platwgs84,id,version,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,plonwgs84,platwgs84
-121.8935973,37.2378153,bf005797-06ad-4093-bb44-a6e912aa67a6,1,"[{'property': '', 'dataset': 'meta', 'record_id': '151100598240764', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'Almaden Winery Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['playground', 'winery'], dtype=object)}",0.7548172757475083,['http://www.sanjoseca.gov/facilities.aspx?search=1&CID=5&RID=34&Page=detail'],['https://www.facebook.com/151100598240764'],,['+14087935510'],,"[{'freeform': 'Almaden Winery Park, 5730 Chambertin Dr', 'locality': 'San Jose', 'postcode': '95118-3910', 'region': 'CA', 'country': 'US'}]",-121.8935973,37.2378153
-121.9037303,37.2412124,b77d80ce-25e5-4651-9be5-ac2d5a22a6a1,1,"[{'property': '', 'dataset': 'meta', 'record_id': '426860524033730', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '2251799813780321', 'update_time': '2011-08-19T19:47:36.687Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Almaden Valley Athletic Club', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'sports_club_and_league'], dtype=object)}",0.9950436916770052,['http://www.avac.us/'],['https://www.facebook.com/426860524033730'],,['+14084454900'],,"[{'freeform': '5400 Camden Ave', 'locality': 'San Jose', 'postcode': '95124-5825', 'region': 'CA', 'country': 'US'}]",-121.9037303,37.2412124
-121.8892262,37.2326987,734d0be9-866b-48c5-8281-ab5243cd3b91,1,"[{'property': '', 'dataset': 'meta', 'record_id': '120307391352547', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'T J Martin Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['topic_concert_venue', 'public_and_government_association'],
      dtype=object)}",0.9784508333782836,['http://www.sanjoseca.gov/facilities/Facility/Details/22'],['https://www.facebook.com/120307391352547'],,['+14087935510'],,"[{'freeform': '1617 The Strand Ave', 'locality': 'San Jose', 'postcode': '95120-3857', 'region': 'CA', 'country': 'US'}]",-121.8892262,37.2326987
-121.891623,37.2435636,dc3c23d2-4c74-4e09-bbc5-9e7e1758e7c1,1,"[{'property': '', 'dataset': 'meta', 'record_id': '158779230819022', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'De Anza Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['attractions_and_activities', 'sports_and_recreation_venue'],
      dtype=object)}",0.9784508333782836,['http://www.sanjoseca.gov'],['https://www.facebook.com/158779230819022'],,['+14087935510'],,"[{'freeform': 'De Anza Park, 5400 Marquette Dr', 'locality': 'San Jose', 'postcode': '95118', 'region': 'CA', 'country': 'US'}]",-121.891623,37.2435636
-121.8799152,37.2320551,06d05030-48b9-4f2a-a7e4-819f86d7732a,1,"[{'property': '', 'dataset': 'meta', 'record_id': '136938979681928', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Golden Oaks Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['attractions_and_activities'], dtype=object)}",0.4929396662387677,['http://www.recreationparks.net/CA/santa-clara/golden-oaks-park-san-jose'],['https://www.facebook.com/136938979681928'],,,,"[{'freeform': 'Meridian Avenue', 'locality': None, 'postcode': '95120', 'region': None, 'country': 'US'}]",-121.8799152,37.2320551
-121.870834,37.23019,3fdd734e-2bd4-4f38-83cb-edd4ba90bc7d,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1426749180909731', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.39614373356704646, 'between': None}]","{'primary': 'Almaden Quicksilver County Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['active_life', 'attractions_and_activities'], dtype=object)}",0.39614373356704646,,['https://www.facebook.com/1426749180909731'],,['+14082683883'],,"[{'freeform': None, 'locality': 'San Jose', 'postcode': None, 'region': 'CA', 'country': 'US'}]",-121.870834,37.23019
-121.879583,37.236316,7bbb8cd9-7bd2-4449-9592-af9cabc65fa2,1,"[{'property': '', 'dataset': 'meta', 'record_id': '145911892104701', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Guadalupe Oak Grove Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['landmark_and_historical_building', 'attractions_and_activities'],
      dtype=object)}",0.9784508333782836,['http://www.sanjoseca.gov/Facilities/Facility/Details/Guadalupe-Oak-Grove-Park-41'],['https://www.facebook.com/145911892104701'],,['+14087935510'],,"[{'freeform': '5982 Thorntree Dr', 'locality': 'San Jose', 'postcode': '95120-1757', 'region': 'CA', 'country': 'US'}]",-121.879583,37.236316
-121.8785247,37.2415476,f365e99a-56da-4d20-8657-183294a47f24,1,"[{'property': '', 'dataset': 'meta', 'record_id': '417687025025071', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Colero Lake Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['lake', 'active_life'], dtype=object)}",0.4929396662387677,,['https://www.facebook.com/417687025025071'],,,,"[{'freeform': None, 'locality': 'San Jose', 'postcode': None, 'region': 'CA', 'country': 'US'}]",-121.8785247,37.2415476
-121.9017679,37.2491062,71fd82a6-7d03-485f-a9bf-1d77cd2f6c95,1,"[{'property': '', 'dataset': 'meta', 'record_id': '325127050909612', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Almaden Quick Silver Mines Trail', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['attractions_and_activities'], dtype=object)}",0.4929396662387677,,['https://www.facebook.com/325127050909612'],,,,"[{'freeform': None, 'locality': 'San Jose', 'postcode': None, 'region': 'CA', 'country': 'US'}]",-121.9017679,37.2491062
-121.8896486,37.2448901,4c2bff93-2336-4e63-a9da-86d3fa0edc2e,1,"[{'property': '', 'dataset': 'meta', 'record_id': '145236925517937', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}]","{'primary': 'LifeSport Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['health_and_medical', 'squash_court'], dtype=object)}",0.9879256218304757,['http://www.lifesportfitness.net/'],['https://www.facebook.com/145236925517937'],,['+14082651540'],,"[{'freeform': '1375 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95118-3806', 'region': 'CA', 'country': 'US'}]",-121.8896486,37.2448901
-121.8898794,37.2453072,2a27809b-b8f0-4185-b92d-0656bc0e250c,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1566694196970036', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '562949964131675', 'update_time': '2025-05-01T20:53:26.533Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Planet Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'spas'], dtype=object)}",0.9972228930210094,['https://www.planetfitness.com/gyms/san-jose-princeton-plaza-ca?utm_medium=organic&utm_source=extnet'],['https://www.facebook.com/1566694196970036'],,['+14082666980'],"{'wikidata': None, 'names': {'primary': 'Planet Fitness', 'common': None, 'rules': None}}","[{'freeform': '1375 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95118-3806', 'region': 'CA', 'country': 'US'}]",-121.8898794,37.2453072
-121.8887847,37.2461209,a687faa7-1f1a-4193-b60f-337ef19ea88a,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1125899907048316', 'update_time': '2012-06-26T09:48:19.703Z', 'confidence': 0.77, 'between': None}]","{'primary': ""Chuck E. Cheese's"", 'common': None, 'rules': None}","{'primary': 'amusement_park', 'alternate': array(['arcade', 'arts_and_entertainment'], dtype=object)}",0.77,['http://www.chuckecheese.com/loc/404'],,,['4082678600'],,"[{'freeform': '1371 Kooser Rd', 'locality': 'San Jose', 'postcode': '95118', 'region': 'CA', 'country': 'US'}]",-121.8887847,37.2461209
-121.8859101,37.2466121,77642acc-6ede-4f4e-9a49-fc97da832372,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1125899911516763', 'update_time': '2022-11-09T03:46:33.300Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Fitness 19', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life'], dtype=object)}",0.77,[''],,,['4084453310'],,"[{'freeform': '1329 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95118', 'region': 'CA', 'country': 'US'}]",-121.8859101,37.2466121
-121.8978562,37.2569938,07fcfa32-867d-4dc3-93bb-fed778716d7e,1,"[{'property': '', 'dataset': 'meta', 'record_id': '562772004146481', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Beast Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['health_and_medical', 'pharmacy'], dtype=object)}",0.9784508333782836,['http://Www.beastfitnesssanjose.com/'],['https://www.facebook.com/562772004146481'],,['+14088391485'],,"[{'freeform': '4640 Meridian Ave', 'locality': 'San Jose', 'postcode': '95124-4856', 'region': 'CA', 'country': 'US'}]",-121.8978562,37.2569938
-121.8950115,37.2574255,96ddbd4d-7736-4620-9933-58df725cf563,1,"[{'property': '', 'dataset': 'meta', 'record_id': '192924540779567', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9459263554653523, 'between': None}]","{'primary': 'Scottsdale Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['attractions_and_activities', 'accommodation'], dtype=object)}",0.9459263554653523,['http://sanjoseca.gov/facilities/Facility/Details/33'],['https://www.facebook.com/192924540779567'],,['+14087935510'],,"[{'freeform': '1547 Casa de Ponselle', 'locality': 'San Jose', 'postcode': '95118-1925', 'region': 'CA', 'country': 'US'}]",-121.8950115,37.2574255
-121.8870893,37.2592992,0943ad19-f25b-431d-897d-cad90a8b9ac5,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1125899908079325', 'update_time': '2015-10-19T08:08:44.107Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Stay Fit', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life'], dtype=object)}",0.77,['http://www.stayfit.cliquesmart.net/'],,,['4089663350'],,"[{'freeform': '1347 Shawn Dr Unit 4', 'locality': 'San Jose', 'postcode': '95118', 'region': 'CA', 'country': 'US'}]",-121.8870893,37.2592992
-121.8752111,37.2453489,4b24cf4a-ca12-449e-ae62-ec81eb0874e8,1,"[{'property': '', 'dataset': 'meta', 'record_id': '211749862273386', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Chris Hotts Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['playground', 'landmark_and_historical_building'], dtype=object)}",0.9784508333782836,['http://www.sanjoseca.gov/Facilities/Facility/Details/172'],['https://www.facebook.com/211749862273386'],,['+14087935510'],,"[{'freeform': None, 'locality': None, 'postcode': '95118', 'region': None, 'country': 'US'}]",-121.8752111,37.2453489
-121.8770697,37.2498689,830349b0-9dfa-48b5-b8f5-a5ac44cfea73,1,"[{'property': '', 'dataset': 'meta', 'record_id': '171350616318074', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Almaden Quicksilver Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['active_life', 'travel'], dtype=object)}",0.4929396662387677,['https://www.sccgov.org/sites/parks/parkfinder/pages/almadenpark.aspx'],['https://www.facebook.com/171350616318074'],,,,"[{'freeform': None, 'locality': 'San Jose', 'postcode': None, 'region': 'CA', 'country': 'US'}]",-121.8770697,37.2498689
-121.877804,37.2517684,2ff697c4-52ee-46f9-9fc3-a1a800619f55,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1970324838150713', 'update_time': '2015-07-20T13:46:15.343Z', 'confidence': 0.77, 'between': None}]","{'primary': 'My Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life'], dtype=object)}",0.77,[''],,,['4083963433'],,"[{'freeform': '5353 Almaden Expy Ste 12', 'locality': 'San Jose', 'postcode': '95118', 'region': 'CA', 'country': 'US'}]",-121.877804,37.2517684
-121.8783154,37.2529567,c1d40bdd-8e49-48ac-b793-85b78531926b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '585479341509471', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9415384615384615, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '844424934835395', 'update_time': '2025-05-16T00:21:37.210Z', 'confidence': 0.77, 'between': None}]","{'primary': 'The Bernal Scream', 'common': None, 'rules': None}","{'primary': 'amusement_park', 'alternate': array(['arts_and_entertainment', 'water_park'], dtype=object)}",0.9865538461538461,['http://Www.TheBernalScream.com/'],['https://www.facebook.com/585479341509471'],,['+14087686655'],,"[{'freeform': '5353 Almaden Expy', 'locality': 'San Jose', 'postcode': '95118-3602', 'region': 'CA', 'country': 'US'}]",-121.8783154,37.2529567
-121.8725818,37.25015,f7da9e6d-3c35-471e-9adf-1e170d927514,1,"[{'property': '', 'dataset': 'meta', 'record_id': '2064998130471679', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1407374886953526', 'update_time': '2023-10-16T12:03:58.493Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Orangetheory Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'health_and_medical'], dtype=object)}",0.9972228930210094,['https://tinyurl.com/3hz3arca'],['https://www.facebook.com/2064998130471679'],,['+14085507004'],"{'wikidata': None, 'names': {'primary': 'Orangetheory Fitness', 'common': None, 'rules': None}}","[{'freeform': '1080 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123-1106', 'region': 'CA', 'country': 'US'}]",-121.8725818,37.25015
-121.8718031,37.2515222,7dbbea2d-f9c2-48c1-b9a2-f1ccc5356242,1,"[{'property': '', 'dataset': 'meta', 'record_id': '471835062935084', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'CrossFit Almaden', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'sports_club_and_league'], dtype=object)}",0.9784508333782836,['http://www.crossfitalmaden.com/'],['https://www.facebook.com/471835062935084'],,['+14086926882'],,"[{'freeform': '1029 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123-1117', 'region': 'CA', 'country': 'US'}]",-121.8718031,37.2515222
-121.868574,37.246767,398d4278-a825-4f4b-9254-1961ad83a501,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1519322764998854', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'CrossFit 408', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'sports_and_fitness_instruction'], dtype=object)}",0.33766233766233766,['http://www.crossfit-408.com/CrossFit-408_Page.html'],['https://www.facebook.com/1519322764998854'],,['+14086440126'],,"[{'freeform': '5861 Winfield Blvd', 'locality': 'San Jose', 'postcode': '95123-2426', 'region': 'CA', 'country': 'US'}]",-121.868574,37.246767
-121.8659736,37.2524009,8817434e-35a4-4f30-b165-7743a392d002,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '562949966006101', 'update_time': '2025-03-25T09:21:49.080Z', 'confidence': 0.77, 'between': None}]","{'primary': 'UFC FIT San Jose - Oakridge', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life'], dtype=object)}",0.77,['https://www.ufcgym.com/locations/san-jose'],,,['4088683180'],,"[{'freeform': '5540 Winfield Ave Ste 1000', 'locality': 'San Jose', 'postcode': '95123', 'region': 'CA', 'country': 'US'}]",-121.8659736,37.2524009
-121.8624149,37.2513246,58e0e4ae-88a4-4ff4-b541-2e19a5941e4f,1,"[{'property': '', 'dataset': 'meta', 'record_id': '179276796312944', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'vrspacessanjose', 'common': None, 'rules': None}","{'primary': 'amusement_park', 'alternate': array(['active_life', 'sports_and_recreation_venue'], dtype=object)}",0.4929396662387677,['http://www.cinemark.com/spaces'],['https://www.facebook.com/179276796312944'],,['+14082252460'],,"[{'freeform': '925 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123-1204', 'region': 'CA', 'country': 'US'}]",-121.8624149,37.2513246
-121.8654251,37.2524945,8e82fc6e-af02-46d9-9866-89ad565eb380,1,"[{'property': '', 'dataset': 'meta', 'record_id': '110577857743138', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'UFC FIT San Jose Oakridge', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['martial_arts_club', 'active_life'], dtype=object)}",0.9784508333782836,['https://www.ufcgym.com/locations/san-jose'],['https://www.facebook.com/110577857743138'],,['+14088683180'],"{'wikidata': None, 'names': {'primary': 'UFC GYM TAIWAN', 'common': None, 'rules': None}}","[{'freeform': '5540 Winfield Blvd', 'locality': 'San Jose', 'postcode': '95123-1267', 'region': 'CA', 'country': 'US'}]",-121.8654251,37.2524945
-121.8604037,37.2544165,77f82061-8c9b-4104-aca5-1b7b562520ca,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '281474978579277', 'update_time': '2019-07-10T21:14:40.800Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Forma Gym San Jose', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['yoga_studio', 'active_life'], dtype=object)}",0.77,['https://formagym.com/locations/san-jose/'],,,['4084903406'],,"[{'freeform': '5434 Thornwood Dr', 'locality': 'San Jose', 'postcode': '95123', 'region': 'CA', 'country': 'US'}]",-121.8604037,37.2544165
-121.8769,37.25976,ba2cfed5-9e4f-4a7d-982b-830e3a013777,1,"[{'property': '', 'dataset': 'meta', 'record_id': '100476292057975', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.242152466367713, 'between': None}]","{'primary': 'Fitslim USA', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': None}",0.24215246636771304,,['https://www.facebook.com/100476292057975'],,['+14089782456'],,"[{'freeform': '1125 Luchessi Dr', 'locality': 'San Jose', 'postcode': '95118-3711', 'region': 'CA', 'country': 'US'}]",-121.8769,37.25976
-121.8729163,37.2597415,31cea105-d2b6-467a-8379-8cc33a4d8597,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1288077171221641', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '844424932527555', 'update_time': '2025-05-21T18:53:02.813Z', 'confidence': 0.77, 'between': None}]","{'primary': 'City Sports Club', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['sports_club_and_league', 'sports_and_recreation_venue'],
      dtype=object)}",0.9950436916770052,['https://www.citysportsfitness.com/Pages/clubhome.aspx?clubid=1185&&utm_source=facebook&utm_medium=facebooklocations&utm_campaign=maps'],['https://www.facebook.com/1288077171221641'],,['+16692741010'],"{'wikidata': None, 'names': {'primary': 'City Sports Club', 'common': None, 'rules': None}}","[{'freeform': '5155 Cherry Ave', 'locality': 'San Jose', 'postcode': '95118-3767', 'region': 'CA', 'country': 'US'}]",-121.8729163,37.2597415
-121.8647439,37.2624477,2fc8272d-484d-47b6-8d46-65c1890b7f86,1,"[{'property': '', 'dataset': 'meta', 'record_id': '290610224447429', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Leif Erikson Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['playground'], dtype=object)}",0.9784508333782836,['https://www.sanjoseca.gov/Home/Components/FacilityDirectory/FacilityDirectory/2257/2028?npage=8'],['https://www.facebook.com/290610224447429'],,['+14087935510'],,"[{'freeform': '4961 Oyster Bay Dr', 'locality': 'San Jose', 'postcode': '95136-2657', 'region': 'CA', 'country': 'US'}]",-121.8647439,37.2624477
-121.855926,37.226898,254966d8-6298-4e04-8082-43997b7c5a16,1,"[{'property': '', 'dataset': 'meta', 'record_id': '147842585241243', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'Pfeiffer Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['rv_park'], dtype=object)}",0.7548172757475083,['http://www.recreationparks.net/CA/santa-clara/pfeiffer-park-san-jose'],['https://www.facebook.com/147842585241243'],,,,"[{'freeform': '6514 Deer Hollow Dr', 'locality': 'San Jose', 'postcode': '95120-1634', 'region': 'CA', 'country': 'US'}]",-121.855926,37.226898
-121.8516376,37.2360759,c105b417-5ed2-4bd0-bff7-b374f88705ce,1,"[{'property': '', 'dataset': 'meta', 'record_id': '118387508213884', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Foothill Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['landmark_and_historical_building', 'attractions_and_activities'],
      dtype=object)}",0.9784508333782836,['http://www.sjparks.org/neighborhood/cahalan.asp'],['https://www.facebook.com/118387508213884'],,['+14085353570'],,"[{'freeform': '6209 Cahalan Ave', 'locality': 'San Jose', 'postcode': '95123-4505', 'region': 'CA', 'country': 'US'}]",-121.8516376,37.2360759
-121.821971,37.23042,49cfeca3-9bc7-424c-817d-935149c46022,1,"[{'property': '', 'dataset': 'meta', 'record_id': '145589315470963', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'Century Oaks Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['topic_concert_venue'], dtype=object)}",0.33766233766233766,,['https://www.facebook.com/145589315470963'],,,,"[{'freeform': '500 Weybridge Dr', 'locality': 'San Jose', 'postcode': '95123-4957', 'region': 'CA', 'country': 'US'}]",-121.821971,37.23042
-121.835722,37.240358,311503bb-7291-4f17-a335-567b97b70077,1,"[{'property': '', 'dataset': 'meta', 'record_id': '146771902008273', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'Comanche Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['amusement_park', 'topic_concert_venue'], dtype=object)}",0.7548172757475083,['http://comanche-park-playground.placestars.com'],['https://www.facebook.com/146771902008273'],,['+14087935510'],,"[{'freeform': 'Comanche Park, 630 Shawnee Ln', 'locality': 'San Jose', 'postcode': '95123', 'region': 'CA', 'country': 'US'}]",-121.835722,37.240358
-121.8584117,37.2479912,f595b800-dc26-422e-8d61-d4312a19235e,1,"[{'property': '', 'dataset': 'meta', 'record_id': '128820946972664', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '562949965088494', 'update_time': '2025-04-09T18:23:19.880Z', 'confidence': 0.77, 'between': None}]","{'primary': 'StretchLab', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'sports_and_recreation_venue'], dtype=object)}",0.9972228930210094,['http://stretchlab.com/location/blossomvalley'],['https://www.facebook.com/128820946972664'],,['+14085084555'],"{'wikidata': None, 'names': {'primary': 'StretchLab', 'common': None, 'rules': None}}","[{'freeform': '872 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123-2725', 'region': 'CA', 'country': 'US'}]",-121.8584117,37.2479912
-121.8579955,37.2481431,58795d08-1c8a-4fcc-86c1-2aeb4cc24c32,1,"[{'property': '', 'dataset': 'meta', 'record_id': '104148605366078', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9879256218304757, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '562949964448701', 'update_time': '2024-12-18T07:22:09.840Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Focus Fitness Club', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['sports_and_fitness_instruction'], dtype=object)}",0.9972228930210094,['https://focusfitnessclub.com/'],['https://www.facebook.com/104148605366078'],,['+14082242700'],,"[{'freeform': '868 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123-2725', 'region': 'CA', 'country': 'US'}]",-121.8579955,37.2481431
-121.849907,37.2458982,07d96f88-411b-4f63-aa58-665206060410,1,"[{'property': '', 'dataset': 'meta', 'record_id': '138132159561991', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Cahalan Park', 'common': None, 'rules': None}","{'primary': 'park', 'alternate': array(['playground', 'active_life'], dtype=object)}",0.9784508333782836,['http://www.sanjoseca.gov/Facilities/Facility/Details/Cahalan-Park-20'],['https://www.facebook.com/138132159561991'],,['+14085353570'],,"[{'freeform': '770 Pearlwood Way', 'locality': 'San Jose', 'postcode': '95123-2964', 'region': 'CA', 'country': 'US'}]",-121.849907,37.2458982
-121.85701,37.25023,13c5032e-11ef-4bb6-a9f1-5516c951b404,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '844424932283975', 'update_time': '2019-05-16T03:00:05.207Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Retro Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life'], dtype=object)}",0.77,[''],,,['4086430964'],,"[{'freeform': '868 Blossom Hill Rd', 'locality': 'San Jose', 'postcode': '95123', 'region': 'CA', 'country': 'US'}]",-121.85701,37.25023
-121.84564,37.2472,51091773-c8a5-43be-95ff-deca81f2ba96,1,"[{'property': '', 'dataset': 'meta', 'record_id': '107027025650616', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.8253968253968254, 'between': None}]","{'primary': 'AlildoseofDisney', 'common': None, 'rules': None}","{'primary': 'amusement_park', 'alternate': None}",0.8253968253968254,['https://instagram.com/alildoseofdisney?igshid=YmMyMTA2M2Y%3D'],['https://www.facebook.com/107027025650616'],,,,"[{'freeform': '703 Alamo Dr', 'locality': 'San Jose', 'postcode': '95123-3904', 'region': 'CA', 'country': 'US'}]",-121.84564,37.2472
-121.84623,37.24874,cff1e7c5-1dfe-49a0-8264-560934d21e90,1,"[{'property': '', 'dataset': 'meta', 'record_id': '131704536501', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.3313953488372093, 'between': None}]","{'primary': 'U-Jam Fitness', 'common': None, 'rules': None}","{'primary': 'gym', 'alternate': array(['active_life', 'fitness_trainer'], dtype=object)}",0.3313953488372092,['http://www.ujamfitness.inspire360.com/workshops'],['https://www.facebook.com/131704536501'],,['+14088835261'],,"[{'freeform': None, 'locality': None, 'postcode': None, 'region': None, 'country': 'US'}]",-121.84623,37.24874
