plonwgs84,platwgs84,id,version,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,plonwgs84,platwgs84
-122.0250697,36.975599,670f88fa-2ee6-4173-9ed9-218a45f1518b,1,"[{'property': '', 'dataset': 'meta', 'record_id': '2695708780457295', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1407374888295132', 'update_time': '2025-05-23T01:11:09.023Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Kumon Math and Reading Center', 'common': None, 'rules': None}","{'primary': 'school', 'alternate': array(['tutoring_center', 'education'], dtype=object)}",0.9950436916770052,['http://www.kumon.com/santa-cruz'],['https://www.facebook.com/2695708780457295'],,['+18318246284'],"{'wikidata': None, 'names': {'primary': 'Kumon', 'common': None, 'rules': None}}","[{'freeform': '740 Front St', 'locality': 'Santa Cruz', 'postcode': '95060-4512', 'region': 'CA', 'country': 'US'}]",-122.0250697,36.975599
-122.022557,36.9780973,f4e1a656-df16-45d2-94e0-4506ec89629e,1,"[{'property': '', 'dataset': 'meta', 'record_id': '178351045548376', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.49293966623876767, 'between': None}]","{'primary': 'Santa Cruz Law Library', 'common': None, 'rules': None}","{'primary': 'library', 'alternate': array(['shopping', 'train_station'], dtype=object)}",0.4929396662387677,['http://www.lawlibrary.org/'],['https://www.facebook.com/178351045548376'],,['+18314202205'],,"[{'freeform': '701 Ocean St', 'locality': 'Santa Cruz', 'postcode': '95060-4003', 'region': 'CA', 'country': 'US'}]",-122.022557,36.9780973
-122.0178054,36.9751886,47f7dfc7-c7c7-4d38-8c80-ac9f2cc2ce13,1,"[{'property': '', 'dataset': 'meta', 'record_id': '151466998552781', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.242152466367713, 'between': None}]","{'primary': 'Monday School', 'common': None, 'rules': None}","{'primary': 'school', 'alternate': array(['education', 'elementary_school'], dtype=object)}",0.24215246636771304,,['https://www.facebook.com/151466998552781'],,['+18314293432'],,"[{'freeform': '502 Soquel Ave', 'locality': 'Santa Cruz', 'postcode': '95062-2301', 'region': 'CA', 'country': 'US'}]",-122.0178054,36.9751886
-122.007392883301,36.9791107177734,fa588de8-0bef-419c-bb3b-e6c452338114,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '1688849865724432', 'update_time': '2023-06-12T19:43:29.423Z', 'confidence': 0.77, 'between': None}]","{'primary': 'Branciforte Branch Library', 'common': None, 'rules': None}","{'primary': 'library', 'alternate': None}",0.77,['http://www.santacruzpl.org/'],,,['8314277704'],,"[{'freeform': '230 Gault St', 'locality': 'Santa Cruz', 'postcode': '95062', 'region': 'CA', 'country': 'US'}]",-122.007392883301,36.9791107177734
-122.007423,36.9792005,4af0c521-c14c-4fba-848e-04e82f0857c2,1,"[{'property': '', 'dataset': 'meta', 'record_id': '199581386832354', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.5662921348314607, 'between': None}]","{'primary': 'Branciforte Public Library', 'common': None, 'rules': None}","{'primary': 'library', 'alternate': array(['train_station', 'bookstore'], dtype=object)}",0.5662921348314607,['http://www.santacruzpl.org/'],['https://www.facebook.com/199581386832354'],,['+18314206330'],,"[{'freeform': '230 Gault St', 'locality': 'Santa Cruz', 'postcode': '95062-2523', 'region': 'CA', 'country': 'US'}]",-122.007423,36.9792005
-122.0313172,36.9812177,a91484ed-3ce9-41a6-b78b-5d48ec0ad0eb,1,"[{'property': '', 'dataset': 'meta', 'record_id': '112149472172591', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.8860580325548478, 'between': None}]","{'primary': 'Santa Cruz Acting Studio', 'common': None, 'rules': None}","{'primary': 'school', 'alternate': array(['education', 'art_school'], dtype=object)}",0.8860580325548478,['http://www.scactingstudio.com/'],['https://www.facebook.com/112149472172591'],,['+18314263456'],,"[{'freeform': '303 Potrero St', 'locality': 'Santa Cruz', 'postcode': '95060-2731', 'region': 'CA', 'country': 'US'}]",-122.0313172,36.9812177
-122.030934,36.98563,a12f76ab-e9af-4997-919a-24121dd955ee,1,"[{'property': '', 'dataset': 'meta', 'record_id': '244071525678332', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.39614373356704646, 'between': None}]","{'primary': 'Monterey Coast Preparatory', 'common': None, 'rules': None}","{'primary': 'school', 'alternate': array(['high_school', 'education'], dtype=object)}",0.39614373356704646,['http://www.exploremcp.org'],['https://www.facebook.com/244071525678332'],,['+18314589800'],,"[{'freeform': '117 Fern St', 'locality': 'Santa Cruz', 'postcode': '95060-2152', 'region': 'CA', 'country': 'US'}]",-122.030934,36.98563
-122.013984,36.980638,e2dce6d2-b6eb-4625-90a1-3fbadea28e23,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1469891029908183', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'BSSC Library', 'common': None, 'rules': None}","{'primary': 'library', 'alternate': array(['school', 'education'], dtype=object)}",0.7548172757475083,['https://sites.google.com/sccs.net/bssclibrary/home'],['https://www.facebook.com/1469891029908183'],,['+18314293898'],,"[{'freeform': '840 N Branciforte Ave', 'locality': 'Santa Cruz', 'postcode': '95062-1028', 'region': 'CA', 'country': 'US'}]",-122.013984,36.980638
-122.0138316,36.9807408,a067d4ac-7e59-40a8-ad28-263dacfd97d2,1,"[{'property': '', 'dataset': 'meta', 'record_id': '1424766917810356', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9784508333782836, 'between': None}]","{'primary': 'Branciforte Small Schools Campus', 'common': None, 'rules': None}","{'primary': 'school', 'alternate': array(['high_school', 'public_school'], dtype=object)}",0.9784508333782836,['http://www.b40ssc.santacruz.k12.ca.us/'],['https://www.facebook.com/1424766917810356'],,['+18314293898'],,"[{'freeform': '840 N Branciforte Ave', 'locality': 'Santa Cruz', 'postcode': '95062-1028', 'region': 'CA', 'country': 'US'}]",-122.0138316,36.9807408
-122.005869,36.980972,e343fbf8-182b-4c77-b110-835f82c29088,1,"[{'property': '', 'dataset': 'meta', 'record_id': '477219189528994', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9459263554653523, 'between': None}
 {'property': '/properties/existence', 'dataset': 'Microsoft', 'record_id': '1970324840572359', 'update_time': '2025-04-03T19:23:18.517Z', 'confidence': 0.77, 'between': None}]","{'primary': 'US Realty Training', 'common': None, 'rules': None}","{'primary': 'school', 'alternate': array(['education', 'real_estate'], dtype=object)}",0.987563061757031,['https://www.carealtytraining.com/store-page/real-estate-school-santa-cruz-monterey-bay/'],['https://www.facebook.com/477219189528994'],,['+14157666944'],"{'wikidata': None, 'names': {'primary': 'CA Realty Training', 'common': None, 'rules': None}}","[{'freeform': '1414 Soquel Ave', 'locality': 'Santa Cruz', 'postcode': '95062-2100', 'region': 'CA', 'country': 'US'}]",-122.005869,36.980972
