plonwgs84,platwgs84,id,version,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,plonwgs84,platwgs84
-122.0283886,37.0478432,aad8bb6b-acd8-4b47-a473-6e44d18ea85c,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '562949956379501', 'update_time': '2025-05-03T03:18:26.710Z', 'confidence': 0.77, 'between': None}
 {'property': '/properties/existence', 'dataset': 'meta', 'record_id': '168321606554911', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'United States Postal Service', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': None}",0.9436079734219269,['https://tools.usps.com/locations/details/1440682?utm_source=website-url&utm_medium=search&utm_campaign=yext'],,,['8002758777'],,"[{'freeform': '241 Kings Village Rd', 'locality': 'Scotts Valley', 'postcode': '95066', 'region': 'CA', 'country': 'US'}]",-122.0283886,37.0478432
-122.031139,37.259079,db05c200-43c7-4468-9686-ec159e285893,1,"[{'property': '', 'dataset': 'meta', 'record_id': '567086913712157', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.39614373356704646, 'between': None}]","{'primary': 'Old Post Office', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['bar'], dtype=object)}",0.39614373356704646,,['https://www.facebook.com/567086913712157'],,,,"[{'freeform': '14376 Saratoga Ave', 'locality': 'Saratoga', 'postcode': '95070-5953', 'region': 'CA', 'country': 'US'}]",-122.031139,37.259079
-121.9555615,36.9827108,5eb70fe3-f34a-4e90-beef-8837af0e91e6,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '562949956350105', 'update_time': '2025-05-02T23:36:52.733Z', 'confidence': 0.77, 'between': None}]","{'primary': 'United States Postal Service', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': None}",0.77,['https://tools.usps.com/locations/details/1356963?utm_source=website-url&utm_medium=search&utm_campaign=yext'],,,['8002758777'],,"[{'freeform': '826 Bay Ave', 'locality': 'Capitola', 'postcode': '95010', 'region': 'CA', 'country': 'US'}]",-121.9555615,36.9827108
-121.955626,36.982832,6fd2376c-e285-48f2-b9d0-dc89602b1629,1,"[{'property': '', 'dataset': 'meta', 'record_id': '110154652417265', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.5662921348314607, 'between': None}]","{'primary': 'Capitola Post Office', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['public_and_government_association',
       'public_service_and_government'], dtype=object)}",0.5662921348314607,['https://tools.usps.com/find-location.htm?location=1356963&y_source=1_MzM2NzUzNC00NDAtbG9jYXRpb24ud2Vic2l0ZQ=='],['https://www.facebook.com/110154652417265'],,['+18002758777'],,"[{'freeform': '826 Bay Ave', 'locality': 'Capitola', 'postcode': '95010-4500', 'region': 'CA', 'country': 'US'}]",-121.955626,36.982832
-121.9564108,36.98834,f4461dba-1e92-4d3d-95ff-1741f3bd0b65,1,"[{'property': '', 'dataset': 'meta', 'record_id': '882672585140995', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.39614373356704646, 'between': None}]","{'primary': 'Post Office-Soquel', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['professional_services'], dtype=object)}",0.39614373356704646,['http://www.usps.com'],['https://www.facebook.com/882672585140995'],,['+18314628551'],,"[{'freeform': '4768 Soquel Dr', 'locality': 'Soquel', 'postcode': '95073-4000', 'region': 'CA', 'country': 'US'}]",-121.9564108,36.98834
-121.898892,36.979259,02cbe43c-2e71-4c42-a6c4-b24216b3a54a,1,"[{'property': '', 'dataset': 'meta', 'record_id': '104502009642029', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.7548172757475083, 'between': None}]","{'primary': 'Aptos Post Office Jumps', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['lawyer', 'bar'], dtype=object)}",0.7548172757475083,['http://www.usps.com'],['https://www.facebook.com/104502009642029'],,['+18316884030'],,"[{'freeform': '501 Cathedral Dr', 'locality': 'Aptos', 'postcode': '95003-3425', 'region': 'CA', 'country': 'US'}]",-121.898892,36.979259
-121.7754573,36.9395351,cab0016e-95d7-405c-a494-452b1b751571,1,"[{'property': '', 'dataset': 'meta', 'record_id': '279330288911641', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.39614373356704646, 'between': None}]","{'primary': 'Post Office-Freedom', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['public_and_government_association', 'freight_and_cargo_service'],
      dtype=object)}",0.39614373356704646,['http://www.usps.com/'],['https://www.facebook.com/279330288911641'],,['+18317248219'],,"[{'freeform': '2004 Freedom Blvd', 'locality': 'Watsonville', 'postcode': '95019-4000', 'region': 'CA', 'country': 'US'}]",-121.7754573,36.9395351
-121.7752343416214,36.93955718441382,7126fc6a-209b-47e3-b333-097273898eb1,1,"[{'property': '', 'dataset': 'Microsoft', 'record_id': '562949956367046', 'update_time': '2025-05-03T01:38:48.787Z', 'confidence': 0.77, 'between': None}]","{'primary': 'United States Postal Service', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': None}",0.77,['https://tools.usps.com/locations/details/1364102?utm_source=website-url&utm_medium=search&utm_campaign=yext'],,,['8002758777'],,"[{'freeform': '2004 Freedom Blvd', 'locality': 'Freedom', 'postcode': '95019', 'region': 'CA', 'country': 'US'}]",-121.7752343416214,36.93955718441382
-121.822608,37.175874,8b87d024-1d55-4fde-b481-41749245f350,1,"[{'property': '', 'dataset': 'meta', 'record_id': '747980885347180', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.33766233766233766, 'between': None}]","{'primary': 'New Almaden', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['landmark_and_historical_building', 'museum'], dtype=object)}",0.33766233766233766,['http://www.sccgov.org/sites/parks/History%20Here/Pages/Almaden-Quicksilver-Mining-Museum.aspx'],['https://www.facebook.com/747980885347180'],,['+14082681729'],,"[{'freeform': '21570 Almaden Rd', 'locality': 'San Jose', 'postcode': '95120-4310', 'region': 'CA', 'country': 'US'}]",-121.822608,37.175874
-121.984673,37.2212589,b448a94f-14b2-4ea7-acd5-9d34be2f4832,1,"[{'property': '', 'dataset': 'meta', 'record_id': '949514848448953', 'update_time': '2025-06-02T07:00:00.000Z', 'confidence': 0.9204819277108434, 'between': None}]","{'primary': 'USPS', 'common': None, 'rules': None}","{'primary': 'post_office', 'alternate': array(['public_service_and_government', 'college_university'],
      dtype=object)}",0.9204819277108434,['https://www.usps.com'],['https://www.facebook.com/949514848448953'],,['+18002758777'],,"[{'freeform': '101 S Santa Cruz Ave', 'locality': 'Los Gatos', 'postcode': '95030-6701', 'region': 'CA', 'country': 'US'}]",-121.984673,37.2212589
